countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Greece,39,male,urban,low,yes,no,I understand it fully,0,I would probably vote for it,0,None of the above,0
Greece,41,male,urban,medium,yes,yes,I understand it fully,0,I would vote for it,0,None of the above,0
Greece,23,female,urban,high,no,no,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Greece,20,female,urban,NA,no,no,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Greece,34,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Greece,40,male,rural,medium,no,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Greece,35,male,urban,NA,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,1
Greece,35,male,rural,medium,yes,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Greece,19,female,urban,high,no,no,I know something about it,0,I would not vote,1,A basic income would not affect my work choices,0
Greece,20,female,urban,high,no,no,I understand it fully,0,I would vote for it,1,A basic income would not affect my work choices,0
Greece,21,male,urban,NA,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,43,male,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,I would do more volunteering work,0
Greece,30,female,rural,medium,no,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Greece,36,male,urban,medium,no,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Greece,40,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,34,male,urban,medium,no,yes,I understand it fully,0,I would vote for it,0,I would stop working,0
Greece,25,male,urban,medium,no,no,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Greece,54,male,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,32,female,urban,medium,yes,yes,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Greece,20,male,urban,NA,no,no,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Greece,45,female,rural,high,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Greece,23,female,urban,high,yes,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Greece,35,female,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Greece,49,male,urban,high,no,no,I understand it fully,0,I would vote for it,0,None of the above,0
Greece,33,male,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Greece,49,female,urban,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Greece,27,female,urban,low,yes,no,I understand it fully,0,I would not vote,0,I would spend more time with my family,0
Greece,47,male,urban,low,no,no,I have heard just a little about it,0,I would probably vote for it,1,I would stop working,0
Greece,61,male,urban,high,no,yes,I have heard just a little about it,0,I would probably vote against it,0,I would work less,0
Greece,54,female,urban,high,yes,yes,I understand it fully,0,I would not vote,0,I would do more volunteering work,0
Greece,28,male,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would stop working,0
Greece,33,female,rural,high,no,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,35,female,rural,high,no,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Greece,25,male,urban,high,yes,yes,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Greece,40,male,urban,low,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,28,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Greece,56,female,urban,low,no,yes,I have heard just a little about it,0,I would vote for it,1,A basic income would not affect my work choices,0
Greece,59,male,urban,high,no,yes,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Greece,27,male,urban,medium,yes,no,I understand it fully,0,I would vote for it,0,None of the above,0
Greece,45,male,urban,no,no,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Greece,46,female,urban,low,no,yes,I have never heard of it,0,I would vote against it,0,None of the above,0
Greece,55,female,rural,high,yes,no,I understand it fully,0,I would not vote,0,I would look for a different job,0
Greece,17,female,urban,high,no,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Greece,38,female,urban,medium,no,yes,I know something about it,0,I would vote for it,0,I would look for a different job,0
Greece,55,male,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,None of the above,0
Greece,47,female,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would work less,0
Croatia,47,male,urban,low,yes,yes,I have never heard of it,0,I would vote for it,0,I would work as a freelancer,0
Croatia,22,female,urban,medium,no,no,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Croatia,42,female,urban,medium,yes,yes,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Croatia,35,male,rural,low,yes,no,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Croatia,45,male,urban,NA,yes,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Croatia,29,female,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Croatia,32,male,rural,medium,no,no,I know something about it,0,I would vote for it,0,None of the above,0
Croatia,35,male,urban,medium,no,no,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Croatia,42,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Croatia,61,female,urban,medium,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,1
Croatia,42,female,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Croatia,36,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,27,female,urban,medium,no,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Croatia,29,male,rural,NA,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would gain additional skills,0
Croatia,40,male,urban,high,yes,yes,I have heard just a little about it,2,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,21,female,urban,medium,no,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,21,male,urban,medium,no,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,26,female,urban,medium,yes,no,I have heard just a little about it,0,I would probably vote against it,0,I would do more volunteering work,0
Croatia,26,female,urban,high,no,no,I know something about it,0,I would probably vote for it,0,I would do more volunteering work,0
Croatia,22,male,urban,high,no,no,I have heard just a little about it,0,I would not vote,0,None of the above,0
Croatia,41,male,urban,high,yes,yes,I understand it fully,1,I would vote for it,0,I would look for a different job,0
Croatia,22,male,rural,medium,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,1
Croatia,29,female,urban,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would look for a different job,0
Croatia,22,female,urban,high,no,no,I know something about it,0,I would probably vote against it,0,None of the above,1
Croatia,37,male,urban,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would look for a different job,0
Croatia,23,female,rural,medium,no,no,I have never heard of it,0,I would probably vote for it,0,I would work as a freelancer,0
Croatia,63,male,urban,medium,no,yes,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Croatia,60,male,urban,high,yes,no,I have never heard of it,0,I would vote for it,0,None of the above,1
Croatia,43,female,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would spend more time with my family,0
Croatia,43,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Croatia,22,male,rural,medium,no,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,26,female,rural,medium,no,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,1
Croatia,34,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Croatia,35,male,rural,medium,no,no,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Croatia,44,male,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,43,female,urban,high,no,yes,I know something about it,0,I would vote for it,0,None of the above,0
Croatia,42,female,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,None of the above,0
Croatia,42,male,urban,high,no,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Croatia,19,female,urban,medium,no,no,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Croatia,21,female,urban,medium,no,no,I know something about it,0,I would probably vote for it,0,I would do more volunteering work,0
Croatia,29,female,urban,medium,no,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,48,male,urban,high,yes,no,I know something about it,1,I would probably vote against it,0,None of the above,0
Croatia,19,male,urban,medium,yes,no,I know something about it,0,I would vote against it,0,I would spend more time with my family,0
Croatia,17,female,rural,no,no,no,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Croatia,40,female,urban,NA,yes,yes,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,40,male,urban,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,0
Croatia,63,male,urban,medium,no,yes,I have never heard of it,0,I would not vote,0,A basic income would not affect my work choices,0
Croatia,48,male,urban,medium,no,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,26,female,urban,medium,yes,no,I have never heard of it,0,I would probably vote for it,0,I would spend more time with my family,0
Croatia,28,male,urban,high,yes,no,I have never heard of it,0,I would vote for it,0,I would work as a freelancer,0
Croatia,64,female,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,None of the above,0
Croatia,22,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would do more volunteering work,0
Croatia,49,male,urban,high,yes,yes,I have never heard of it,0,I would not vote,0,I would gain additional skills,0
Croatia,60,female,urban,medium,no,yes,I have heard just a little about it,0,I would vote for it,0,I would look for a different job,0
Croatia,33,male,urban,high,yes,no,I know something about it,0,I would vote against it,0,I would work as a freelancer,0
Croatia,45,female,rural,medium,no,yes,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,31,female,rural,medium,no,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Croatia,58,male,urban,low,yes,yes,I know something about it,0,I would vote for it,0,I would work less,0
Croatia,25,male,rural,low,no,no,I have never heard of it,0,I would vote for it,0,I would stop working,0
Croatia,18,male,urban,medium,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would do more volunteering work,0
Croatia,30,female,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,0
Croatia,33,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,43,male,urban,medium,no,no,I have heard just a little about it,0,I would vote against it,0,None of the above,0
Croatia,24,male,rural,medium,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,28,male,rural,medium,yes,no,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Croatia,35,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,1
Croatia,30,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,26,male,urban,high,yes,no,I have heard just a little about it,0,I would not vote,0,I would gain additional skills,0
Croatia,41,female,urban,no,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,54,male,rural,no,yes,no,I understand it fully,0,I would vote for it,0,None of the above,0
Croatia,44,female,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,1,I would work less,0
Croatia,40,female,urban,high,no,no,I know something about it,0,I would probably vote for it,0,I would work less,0
Croatia,46,male,urban,medium,yes,no,I know something about it,0,I would vote against it,0,I would spend more time with my family,0
Croatia,30,female,urban,medium,no,no,I know something about it,0,I would probably vote for it,0,I would work less,0
Croatia,23,female,rural,medium,no,no,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Croatia,44,male,urban,high,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,56,male,urban,medium,no,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Croatia,22,male,urban,low,no,no,I have never heard of it,0,I would probably vote against it,0,I would gain additional skills,0
Croatia,43,female,urban,low,no,yes,I know something about it,0,I would probably vote for it,0,I would do more volunteering work,0
Croatia,25,male,urban,high,yes,no,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,15,male,urban,high,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Croatia,43,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,1
Croatia,44,female,urban,high,yes,yes,I know something about it,0,I would vote for it,1,None of the above,0
Hungary,45,male,urban,NA,yes,no,I understand it fully,0,I would probably vote for it,0,I would look for a different job,0
Hungary,60,male,urban,medium,no,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Hungary,58,female,urban,high,no,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,59,male,urban,high,no,yes,I know something about it,0,I would probably vote against it,0,I would do more volunteering work,2
Hungary,58,female,rural,low,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,2
Hungary,41,male,rural,low,yes,yes,I know something about it,0,I would probably vote for it,1,I would look for a different job,0
Hungary,50,male,urban,medium,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would do more volunteering work,0
Hungary,32,female,urban,low,yes,no,I understand it fully,0,I would vote for it,1,I would work as a freelancer,1
Hungary,19,male,rural,low,no,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,31,male,rural,high,yes,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,39,male,urban,low,yes,no,I know something about it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Hungary,48,female,urban,medium,yes,yes,I understand it fully,0,I would vote for it,1,I would gain additional skills,0
Hungary,50,male,urban,no,no,no,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,33,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,52,male,urban,low,no,no,I know something about it,0,I would vote for it,1,None of the above,0
Hungary,55,male,urban,low,no,yes,I know something about it,0,I would vote for it,0,I would stop working,0
Hungary,60,female,urban,low,no,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,40,male,rural,NA,no,no,I have never heard of it,0,I would vote for it,0,I would gain additional skills,0
Hungary,33,female,rural,low,no,yes,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,26,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Hungary,45,female,rural,medium,yes,yes,I know something about it,0,I would vote for it,0,I would do more volunteering work,0
Hungary,47,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,35,female,rural,high,yes,yes,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,21,female,urban,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,48,female,urban,low,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,14,female,urban,NA,no,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,16,female,urban,NA,no,no,I have never heard of it,0,I would not vote,0,I would spend more time with my family,1
Hungary,58,female,urban,high,no,yes,I have never heard of it,1,I would probably vote for it,0,I would work as a freelancer,1
Hungary,34,male,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Hungary,45,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,44,female,rural,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,28,female,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,50,male,rural,high,yes,yes,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,40,male,urban,high,yes,no,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,50,female,rural,NA,no,yes,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,46,male,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,37,female,urban,high,yes,no,I know something about it,0,I would vote for it,0,None of the above,0
Hungary,25,female,rural,low,yes,no,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,52,male,urban,NA,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,20,male,urban,low,no,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,44,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,25,male,urban,low,yes,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,58,male,urban,NA,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would stop working,0
Hungary,25,male,urban,high,yes,no,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,62,male,urban,medium,no,yes,I know something about it,1,I would vote for it,0,I would spend more time with my family,1
Hungary,20,female,urban,low,no,yes,I have heard just a little about it,1,I would probably vote for it,0,I would look for a different job,0
Hungary,44,female,urban,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Hungary,25,male,rural,high,yes,no,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,53,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,26,male,rural,low,yes,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,48,male,rural,low,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,61,female,urban,high,no,yes,I have never heard of it,0,I would vote against it,0,I would gain additional skills,0
Hungary,18,male,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,24,female,urban,low,no,yes,I have heard just a little about it,0,I would vote for it,0,I would work as a freelancer,0
Hungary,51,female,urban,low,no,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Hungary,31,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Hungary,52,female,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work less,0
Hungary,30,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Hungary,40,female,rural,medium,no,yes,I understand it fully,0,I would vote for it,0,I would work as a freelancer,0
Hungary,28,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would look for a different job,0
Hungary,41,male,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,40,male,urban,low,yes,yes,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,27,female,urban,high,yes,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,32,female,urban,medium,yes,no,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,34,male,urban,medium,no,no,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,0
Hungary,48,male,urban,low,no,yes,I have never heard of it,0,I would vote for it,0,None of the above,0
Hungary,35,male,rural,medium,yes,yes,I know something about it,0,I would vote for it,0,I would stop working,0
Hungary,28,male,rural,high,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,26,male,urban,no,no,no,I know something about it,0,I would not vote,0,I would stop working,0
Hungary,27,female,rural,low,no,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,23,male,urban,high,no,no,I understand it fully,0,I would vote against it,0,I would work as a freelancer,0
Hungary,23,female,urban,high,yes,no,I have heard just a little about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,59,female,urban,low,no,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,26,male,urban,high,no,no,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Hungary,47,male,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,47,female,rural,no,yes,no,I have heard just a little about it,0,I would vote against it,0,I would work less,0
Hungary,58,female,urban,high,no,yes,I have heard just a little about it,1,I would not vote,0,I would spend more time with my family,0
Hungary,48,male,urban,high,yes,yes,I know something about it,0,I would vote against it,0,I would work as a freelancer,0
Hungary,36,female,rural,medium,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,65,female,urban,medium,no,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,19,male,urban,low,yes,no,I know something about it,0,I would vote against it,0,I would gain additional skills,0
Hungary,30,female,rural,NA,yes,no,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Hungary,26,female,rural,high,yes,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,28,male,rural,medium,yes,no,I have heard just a little about it,0,I would vote for it,0,I would gain additional skills,0
Hungary,23,female,rural,low,no,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,38,female,urban,high,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,37,male,rural,low,yes,yes,I understand it fully,0,I would vote for it,0,I would work less,0
Hungary,39,female,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,15,female,urban,NA,no,no,I have heard just a little about it,0,I would probably vote against it,0,I would spend more time with my family,0
Hungary,53,male,rural,high,no,yes,I have never heard of it,0,I would probably vote for it,0,None of the above,0
Hungary,29,male,urban,low,yes,yes,I have never heard of it,0,I would vote against it,0,I would gain additional skills,0
Hungary,28,female,urban,high,yes,no,I have heard just a little about it,0,I would vote against it,3,A basic income would not affect my work choices,0
Hungary,28,male,rural,medium,yes,no,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Hungary,55,male,urban,high,yes,yes,I know something about it,1,I would vote against it,1,I would stop working,0
Hungary,25,male,rural,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,34,female,urban,high,yes,no,I have heard just a little about it,0,I would probably vote against it,2,I would do more volunteering work,0
Hungary,16,male,urban,NA,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,54,male,rural,high,yes,yes,I understand it fully,0,I would vote against it,1,I would look for a different job,0
Hungary,21,male,urban,medium,no,no,I have never heard of it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,42,male,rural,low,yes,yes,I know something about it,0,I would vote against it,0,None of the above,0
Hungary,20,female,urban,medium,no,no,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,34,female,rural,low,no,yes,I have heard just a little about it,0,I would probably vote for it,0,I would stop working,0
Hungary,54,female,urban,low,yes,no,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,49,male,urban,high,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Hungary,62,female,urban,low,no,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,49,male,urban,medium,yes,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,40,female,rural,no,no,yes,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Hungary,40,male,urban,medium,yes,yes,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,15,male,urban,low,no,no,I have heard just a little about it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Hungary,32,female,urban,medium,yes,no,I know something about it,0,I would not vote,1,I would do more volunteering work,0
Hungary,45,male,urban,high,yes,no,I know something about it,0,I would probably vote against it,0,None of the above,0
Hungary,45,male,urban,high,no,no,I know something about it,0,I would vote for it,0,I would work less,0
Hungary,44,female,rural,high,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,41,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Hungary,64,female,urban,medium,no,yes,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,63,female,urban,low,no,yes,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,47,female,urban,low,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Hungary,21,male,rural,medium,yes,no,I know something about it,0,I would not vote,0,I would do more volunteering work,0
Hungary,62,female,urban,low,no,yes,I have never heard of it,0,I would probably vote for it,0,I would look for a different job,0
Hungary,65,male,rural,low,no,yes,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Hungary,24,female,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,28,female,urban,high,yes,no,I understand it fully,0,I would vote against it,0,I would spend more time with my family,0
Hungary,50,female,urban,low,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would look for a different job,0
Hungary,25,female,rural,high,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,29,male,urban,low,yes,yes,I have heard just a little about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,27,female,urban,low,yes,no,I understand it fully,0,I would vote for it,0,None of the above,0
Hungary,17,male,urban,medium,no,no,I know something about it,0,I would probably vote for it,0,I would work less,0
Hungary,30,male,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,0
Hungary,27,male,rural,medium,yes,yes,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Hungary,31,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,19,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Hungary,62,female,urban,medium,no,yes,I have heard just a little about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,40,male,urban,high,yes,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,26,male,urban,high,yes,no,I know something about it,0,I would probably vote against it,0,I would gain additional skills,0
Hungary,54,male,urban,medium,yes,yes,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,1
Hungary,24,male,rural,medium,yes,yes,I know something about it,0,I would vote for it,0,I would look for a different job,0
Hungary,48,female,urban,high,no,yes,I understand it fully,0,I would vote against it,0,I would stop working,0
Hungary,26,female,urban,high,no,no,I have never heard of it,0,I would vote for it,0,I would spend more time with my family,0
Hungary,64,female,urban,high,no,yes,I understand it fully,0,I would vote against it,0,None of the above,0
Hungary,39,male,urban,low,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,21,male,rural,low,yes,no,I have heard just a little about it,0,I would probably vote for it,0,I would work as a freelancer,0
Hungary,27,male,urban,medium,yes,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Hungary,52,male,urban,NA,no,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Hungary,40,female,urban,low,no,yes,I know something about it,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Hungary,15,male,rural,low,no,no,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Hungary,37,female,rural,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
